what,kind,bundleId,bundleVersion,description,time
activated,editor,com.adobe.flexbuilder.mxml.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1316587762015
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316587766062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316587768390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316587892406
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1316587897093
activated,editor,com.adobe.flexbuilder.mxml.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1316587897734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316587898218
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1316587898265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316587917921
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316587939562
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316587943296
opened,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1316587952781
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1316587952906
closed,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.as.editor.asdocviewer",1316587952921
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316587965421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316587968296
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools",1316587971015
started,bundle,org.eclipse.core.externaltools,1.0.100.v20110506,"org.eclipse.core.externaltools",1316587972218
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316588010625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588012906
activated,editor,com.adobe.flexbuilder.mxml.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1316588015812
opened,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.as.editor.asdocviewer",1316588015984
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316588016015
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1316588016078
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1316588016078
activated,editor,com.adobe.flexbuilder.mxml.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1316588016093
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588017359
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588021531
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316588028500
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316588035000
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316588037171
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316588040687
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316588041750
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316588042750
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316588043625
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316588044156
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588050531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588165296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588167625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588175187
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588182796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588300140
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316588306093
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588311781
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588320593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588320671
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588320703
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1316588320718
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588325656
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588327171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588327546
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588327671
activated,editor,com.adobe.flexbuilder.mxml.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1316588336781
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588348234
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588475328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588486375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588654703
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316588672312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588690250
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588712328
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1316588712375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588715609
error,log,,,"Unhandled event loop exception during blocked modal context.",1316588788296
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588788906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588789031
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588789046
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1316588789062
closed,editor,org.jboss.tools.jst.jsp,3.3.0.v20110624-0507-H3-M2,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1316588790265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588790953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588802093
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588802140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588802156
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1316588802171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588806734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588812812
error,log,,,"checkThread failed",1316588812828
error,log,,,"checkThread failed",1316588812843
error,log,,,"checkThread failed",1316588812859
error,log,,,"checkThread failed",1316588812875
error,log,,,"checkThread failed",1316588812875
error,log,,,"checkThread failed",1316588812875
error,log,,,"checkThread failed",1316588812875
error,log,,,"checkThread failed",1316588812890
error,log,,,"checkThread failed",1316588812890
error,log,,,"checkThread failed",1316588812890
error,log,,,"checkThread failed",1316588812890
error,log,,,"checkThread failed",1316588812890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588812921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588812937
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1316588812953
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588820093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588845546
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588848609
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588858156
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588859171
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588946265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588947250
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588949671
activated,editor,com.adobe.flexbuilder.mxml.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1316588950625
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316588953390
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588955421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316588985984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316589010625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316589011500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316589011843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316589011984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316589025406
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316589026453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316589026796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316589026875
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316589031312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316589081312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316589082765
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316589147140
activated,editor,com.adobe.flexbuilder.mxml.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1316589147625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316589149765
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316589153015
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316589157312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316589163453
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316589166671
activated,editor,com.adobe.flexbuilder.mxml.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1316589172093
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316589176203
activated,editor,com.adobe.flexbuilder.mxml.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1316589180343
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316589193562
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316589194437
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316589681406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316589683296
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316589683328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316589683421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316589819593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316589828078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316589853468
activated,editor,com.adobe.flexbuilder.mxml.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1316589853500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316589854906
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316589866140
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316589871125
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316589871140
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316589871250
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316589890656
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316589892765
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316589894640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316589895671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316589910328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316589969437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316589977718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590030718
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1316590030765
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1316590030765
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590041046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590041187
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590047937
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590055031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590065578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590066203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590074515
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590075406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590075828
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590077906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590081687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590081750
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590081812
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590166765
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590172718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590173625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590173984
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590174343
opened,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316590177234
activated,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316590177375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590185546
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1316590185578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590196265
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316590196281
opened,editor,com.adobe.flexbuilder.mxml.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1316590196546
activated,editor,com.adobe.flexbuilder.mxml.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1316590196687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590198156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590203968
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316590203984
opened,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316590204812
activated,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316590204906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590205734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590207328
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316590207343
opened,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316590208375
activated,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316590208468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590209140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590210953
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316590210968
opened,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316590212031
activated,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316590212343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590212890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590213875
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316590213906
opened,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316590214015
activated,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316590214109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590214781
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590215531
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316590215609
opened,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316590216359
activated,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316590216468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590216937
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590217750
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316590217812
opened,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316590217968
activated,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316590218046
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590218703
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590219968
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316590220031
opened,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316590220234
activated,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316590220312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590220937
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590222093
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316590222156
opened,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316590222312
activated,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316590222406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590223312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590224234
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316590224296
opened,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316590225062
activated,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316590225187
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590225828
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590226953
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316590226968
opened,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316590227078
activated,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316590227156
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590228109
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590229171
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316590229203
opened,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316590229421
activated,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316590229500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590230375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590231703
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316590231734
opened,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316590233343
activated,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316590233437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590234296
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590235187
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316590235203
opened,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316590235390
activated,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316590235593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590236234
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316590237593
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316590237625
opened,editor,com.adobe.flexbuilder.mxml.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1316590237906
activated,editor,com.adobe.flexbuilder.mxml.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1316590238062
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316590238156
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1316590238187
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1316590238187
