what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316663079156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316665062687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316665066437
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316665068937
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316665072187
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316665074468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316665095296
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316665096296
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316665107093
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316665117671
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316665120140
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316665120281
opened,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316665129531
activated,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316665129859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316665130609
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316665133718
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316665141953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316665141968
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316665142093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316665151187
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316665152312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316665193328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316665193765
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316665193781
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316665193890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316665201796
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316665203046
activated,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316665221078
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316665222093
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316665228234
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316666478968
opened,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316666483390
activated,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316666483437
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316666484125
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316666486140
activated,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316666488500
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316666501296
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316666914875
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316666969093
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316666984562
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316667379937
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316667391000
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1316667393296
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316667394000
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1316667411328
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316667422531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316667424312
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\view\\Progress.as",1316667428984
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\remoting\\DependentResponder.as",1316667428984
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\view\\SingleDataListTemplate.mxml",1316667428984
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\recorder\\MemoryMedium.as",1316667428984
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\share\\IProgressMonitor.as",1316667428984
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\mediate\\GeneralUIBridge.as",1316667429000
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\recorder\\LocalMedium.as",1316667429000
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\recorder\\FunctionRecorder.as",1316667429000
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\remoting\\DummyResponder.as",1316667429000
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\widget\\calendar\\MonthChooser.as",1316667429000
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\remoting\\ICallbackDescriptor.as",1316667429015
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\remoting\\RemoteResponder.as",1316667429015
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\mediate\\UIAdapter.as",1316667429015
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\remoting\\LocalResponder.as",1316667429015
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\mediate\\BindDescriptor.as",1316667429015
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\revisable\\RevisionCollector.as",1316667429015
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\event\\RespondEvent.as",1316667429031
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\remoting\\AbstractRemotingProxy.as",1316667429031
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\share\\IMonitorToken.as",1316667429031
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\recorder\\Recorder.as",1316667429031
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\view\\SingleDataItemTemplate.mxml",1316667429046
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\revisable\\RevisableModel.as",1316667429046
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\revisable\\IRevision.as",1316667429046
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\collection\\BatchFetchCollection.as",1316667429046
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\utils\\DateUtil.as",1316667429046
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\widget\\DropdownField.as",1316667429062
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\share\\FinalizeMonitor.as",1316667429062
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\remoting\\MediateResponder.as",1316667429062
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\remoting\\InvokeResponderAdapter.as",1316667429062
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\recorder\\IRecorderMedium.as",1316667429062
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\mediate\\IUIBridge.as",1316667429062
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\event\\DataRevisionEvent.as",1316667429078
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\event\\ListDataEvent.as",1316667429078
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\share\\SimpleMonitorToken.as",1316667429078
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\event\\InvokeEvent.as",1316667429078
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\widget\\calendar\\MonthField.as",1316667429078
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\mediate\\SimpleUIBridge.as",1316667429093
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\remoting\\CallbackDescriptor.as",1316667429093
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\utils\\PrimitiveUtil.as",1316667429093
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\revisable\\revise_trace.as",1316667429093
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\revisable\\IRevisableList.as",1316667429093
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\remoting\\IResponderInterceptor.as",1316667429109
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\share\\ProgressMonitor.as",1316667429109
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\recorder\\PropertyRecorder.as",1316667429109
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\remoting\\IInvokeResponder.as",1316667429109
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\remoting\\AbstractInvokeResponder.as",1316667429109
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\recorder\\RecorderEvent.as",1316667429125
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\widget\\calendar\\MonthChangeEvent.as",1316667429125
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\formatters\\RMBFormatter.as",1316667429125
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\remoting\\DefaultResponderInterceptor.as",1316667429125
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\revisable\\RevisableList.as",1316667429125
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\recorder\\AbstractRecorderMedium.as",1316667429140
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\recorder\\IRecorder.as",1316667429171
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\remoting\\IInvokeInfo.as",1316667429171
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\mediate\\UIBridgeFactory.as",1316667429171
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\utils\\TooltipUtil.as",1316667429171
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\revisable\\Revision.as",1316667429171
error,log,,,"Could not index: D:\\Project\\formal\\epmr_facility\\src\\org\\epmr\\mediate\\BindableUIAdapter.as",1316667429171
error,log,,,"Could not index: D:\\Project\\formal\\epmr_common\\src\\org\\epmr\\events\\RecoverEvent.as",1316667430421
error,log,,,"Could not index: D:\\Project\\formal\\epmr_common\\src\\org\\epmr\\controls\\MinimizeObjHolder.as",1316667430421
error,log,,,"Could not index: D:\\Project\\formal\\epmr_common\\src\\org\\epmr\\commonSkins\\MinimizeControlerRightButtonSkin.mxml",1316667430421
error,log,,,"Could not index: D:\\Project\\formal\\epmr_common\\src\\org\\epmr\\events\\UserLoginEvent.as",1316667430437
error,log,,,"Could not index: D:\\Project\\formal\\epmr_common\\src\\org\\epmr\\controls\\InputBox.mxml",1316667430437
error,log,,,"Could not index: D:\\Project\\formal\\epmr_common\\src\\org\\epmr\\controls\\IPopUpable.as",1316667430437
error,log,,,"Could not index: D:\\Project\\formal\\epmr_common\\src\\org\\epmr\\controls\\PasswordInput.mxml",1316667430437
error,log,,,"Could not index: D:\\Project\\formal\\epmr_common\\src\\org\\epmr\\commonSkins\\MinimizableTitleWindowMinimizeButtonSkin.mxml",1316667430437
